"","x"
"5037",9.893751218
"5038",11.352485
"5039",6.948735862
"5040",7.588466233
"5041",11.10244352
"5042",8.126832636
"5043",12.20158587
"5044",9.533224733
"5045",8.897670539
"5046",11.55548937
"5047",10.01165036
"5048",7.957576522
"5049",9.256272857
"5050",12.09284947
"5051",8.892332268
"5052",11.69563443
"5053",12.21347331
"5054",8.304424779
"5055",13.67830911
"5056",9.825582038
"5057",9.184546566
"5058",7.363345215
"5059",8.115632088
"5060",8.846984667
"5061",11.59868056
"5062",6.524018837
"5063",9.988631065
"5064",10.74236137
"5065",11.70227619
"5066",9.535900284
"5067",8.742510398
"5068",7.342920205
"5069",9.683123629
"5070",11.31819844
"5071",10.91113919
"5072",7.863856076
"5073",7.344377262
"5074",9.656373091
"5075",9.203822019
"5076",7.717260021
"5077",10.77654618
"5078",11.04158716
"5079",11.19949926
"5080",9.273620979
"5081",9.563469129
"5082",7.126030794
"5083",10.99327091
"5084",5.748984235
"5085",9.823572904
"5086",11.54313772
"5087",6.89766507
"5088",9.926446079
"5089",12.97977662
"5090",8.951113864
"5091",9.059183198
"5092",7.528410368
"5093",12.58279247
"5094",8.168307599
"5095",12.5250521
"5096",7.656300192
"5097",9.99532591
"5098",10.43294304
"5099",10.56689243
"5100",9.755849451
"5101",12.70594626
"5102",6.720015972
"5103",8.730160266
"5104",7.697644141
"5105",9.779861634
"5106",6.450503824
"5107",9.293314608
"5108",6.675461925
"5109",6.283019738
"5110",10.74870258
"5111",9.260479926
"5112",6.63195382
"5113",10.6863384
"5114",6.968973626
"5115",5.993709266
"5116",12.91734156
"5117",8.845207153
"5118",9.08394113
"5119",11.70091826
"5120",7.036060367
"5121",10.62254034
"5122",11.40661541
"5123",8.596208781
"5124",10.42966394
"5125",9.261115811
"5126",9.981105608
"5127",10.14980133
"5128",9.516440633
"5129",10.01467518
"5130",10.9191107
"5131",10.67473989
"5132",8.874077036
"5133",7.698152176
"5134",9.242183432
"5135",11.45879675
"5136",7.621775914
"5137",9.216378102
"5138",8.985980904
"5139",11.89112508
"5140",14.20708523
"5141",7.161470602
"5142",8.618050236
"5143",9.381691363
"5144",8.540863519
"5145",7.507277717
"5146",9.245030475
"5147",9.693945568
"5148",8.921266673
"5149",9.553690176
"5150",6.449490108
"5151",9.046698334
"5152",6.607181349
"5153",7.653354934
"5154",7.382618012
"5155",7.270823613
"5156",8.618111412
"5157",8.852656492
"5158",8.030307028
"5159",13.84747306
"5160",8.648794928
"5161",11.59787374
"5162",6.599807554
"5163",12.36157832
"5164",9.838439509
"5165",10.16380339
"5166",8.467910161
"5167",9.11728051
"5168",10.78986381
"5169",11.95554716
"5170",11.78841388
"5171",7.218226795
"5172",7.014328686
"5173",7.61351514
"5174",7.343416658
"5175",11.2725538
"5176",5.760636146
"5177",12.40869715
"5178",8.014945855
"5179",5.587132098
"5180",6.808959648
"5181",12.24510423
"5182",7.937597024
"5183",7.295315152
"5184",9.758415691
"5185",7.149754001
"5186",12.1158637
"5187",10.94823551
"5188",3.891858768
"5189",7.217255492
"5190",7.202531209
"5191",9.823195682
"5192",8.17658853
"5193",8.371228962
"5194",9.709352513
"5195",9.783752994
"5196",15.66442497
"5197",11.02409805
"5198",8.027422463
"5199",9.790507905
"5200",8.198390641
"5201",9.337367217
"5202",11.58809765
"5203",10.90803348
"5204",10.23843226
"5205",6.659617858
"5206",10.10580098
"5207",10.73318972
"5208",9.733779383
"5209",9.253315454
"5210",6.749211287
"5211",7.840062518
"5212",9.22564491
"5213",10.00506416
"5214",6.730347644
"5215",9.835260337
"5216",11.12786277
"5217",7.388252146
"5218",10.36453311
"5219",10.20791329
"5220",9.327370109
"5221",10.08701052
"5222",8.137857297
"5223",9.415553336
"5224",12.26776442
"5225",10.18181746
"5226",11.4305433
"5227",10.11819717
"5228",9.506369299
"5229",11.22867243
"5230",13.75867798
"5231",13.74118645
"5232",8.804756792
"5233",8.823090833
"5234",12.77027266
"5235",11.46557993
"5236",8.238783648
"5237",11.1953749
"5238",11.16304017
"5239",7.298018654
"5240",11.80450557
"5241",9.312423819
"5242",12.64018739
"5243",9.039932761
"5244",8.748770512
"5245",10.35889064
"5246",10.62286363
"5247",9.805655943
"5248",7.708824973
"5249",11.62746172
"5250",12.90874859
"5251",12.88949038
"5252",9.037616244
"5253",6.164134459
"5254",8.083988751
"5255",12.91170921
"5256",12.25940961
"5257",6.786293654
"5258",11.02486772
"5259",9.951537755
"5260",7.940925699
"5261",12.62835212
"5262",7.75596964
"5263",5.385207849
"5264",9.190905428
"5265",6.301969856
"5266",9.358541692
"5267",9.228944808
"5268",11.47364482
"5269",5.672733818
"5270",10.65263135
"5271",7.398488167
"5272",10.76088246
"5273",9.602245108
"5274",13.10499935
"5275",11.06467733
"5276",8.991844727
"5277",9.59595289
"5278",7.738531395
"5279",12.26559615
"5280",4.646654383
"5281",7.831117027
"5282",8.629541916
"5283",6.003448683
"5284",8.511537027
"5285",8.587044184
"5286",12.21741755
"5287",9.374153518
"5288",9.472924928
"5289",7.755230825
"5290",7.483449275
"5291",7.132536177
"5292",7.997636779
"5293",8.253935893
"5294",7.604775694
"5295",8.72607406
"5296",8.662893383
"5297",10.18783506
"5298",5.333292481
"5299",11.35167095
"5300",9.049606267
"5301",6.68882191
"5302",12.1517996
"5303",9.447212704
"5304",7.981008168
"5305",7.293777882
"5306",8.685309972
"5307",10.84797934
"5308",10.04353643
"5309",13.00160307
"5310",7.036868585
"5311",12.09618906
"5312",5.3086952
"5313",13.00499435
"5314",11.41868771
"5315",9.252264156
"5316",9.503961861
"5317",9.343232938
"5318",8.803708695
"5319",10.21853285
"5320",8.897876965
"5321",9.901816218
"5322",12.91045189
"5323",10.76218757
"5324",9.174388109
"5325",11.78954254
"5326",8.187228588
"5327",8.572750264
"5328",8.153569355
"5329",7.903743231
"5330",9.261577062
"5331",10.43835845
"5332",7.453668122
"5333",7.620702337
"5334",13.60513705
"5335",10.47162382
"5336",8.905480041
"5337",10.35565016
"5338",5.815743689
"5339",9.969155472
"5340",6.961639028
"5341",9.535774801
"5342",8.69760343
"5343",11.24643096
"5344",11.12996392
"5345",8.856530509
"5346",10.66620924
"5347",9.242944146
"5348",11.82052446
"5349",7.992356434
"5350",9.234396973
"5351",8.827742377
"5352",7.079495817
"5353",8.229693112
"5354",7.877120793
"5355",4.808874558
"5356",5.636425659
"5357",8.475708768
"5358",12.62317161
"5359",11.6627835
"5360",9.674090604
"5361",8.446563647
"5362",12.27104353
"5363",11.99040463
"5364",7.840876731
"5365",12.67937261
"5366",13.64179543
"5367",8.226621035
"5368",8.343784338
"5369",8.065916362
"5370",7.081065762
"5371",9.979397426
"5372",8.33642405
"5373",11.11578612
"5374",9.386273853
"5375",9.952148007
"5376",10.79303371
"5377",9.09182959
"5378",12.52888037
"5379",8.314384608
"5380",13.08481484
"5381",7.873867891
"5382",7.765360184
"5383",9.450222867
"5384",7.827791635
"5385",10.20914702
"5386",6.563689371
"5387",8.146236001
"5388",8.547702663
"5389",8.574810676
"5390",13.82209493
"5391",7.187833086
"5392",10.31953214
"5393",8.203989133
"5394",10.27107176
"5395",4.966219002
"5396",5.708189931
"5397",15.11351085
"5398",11.58958159
"5399",7.933718276
"5400",13.63971758
"5401",11.55294388
"5402",11.1775938
"5403",6.519718133
"5404",11.64146117
"5405",11.5681668
"5406",10.66515445
"5407",11.94925738
"5408",9.722891472
"5409",8.284852609
"5410",11.21602401
"5411",8.955611029
"5412",11.78285985
"5413",9.124155132
"5414",11.24686309
"5415",7.96785254
"5416",11.2757526
"5417",8.229361977
"5418",11.00854853
"5419",9.051806507
"5420",10.97223242
"5421",11.49935692
"5422",11.58059151
"5423",9.878603249
"5424",8.135407349
"5425",10.83874139
"5426",9.929745518
"5427",7.076624383
"5428",7.252323806
"5429",9.830160561
"5430",8.72025528
"5431",8.875354185
"5432",10.7328084
"5433",9.789244264
"5434",11.06662639
"5435",11.88618368
"5436",10.09763575
"5437",11.20710091
"5438",6.149173487
"5439",9.306088733
"5440",8.181953358
"5441",13.23338368
"5442",11.30251348
"5443",9.076049205
"5444",10.53946826
"5445",7.527041655
"5446",9.04563061
"5447",8.68432137
"5448",11.06122513
"5449",10.1428977
"5450",12.03071437
"5451",10.61430218
"5452",9.895851539
"5453",9.566048605
"5454",10.64629107
"5455",9.931914785
"5456",9.633959506
"5457",8.344313744
"5458",7.232414387
"5459",11.19220541
"5460",6.240942826
"5461",11.42211987
"5462",10.43952836
"5463",12.32413227
"5464",9.638196628
"5465",10.50573605
"5466",8.583581428
"5467",6.863458132
"5468",7.421400283
"5469",11.23107646
"5470",10.69269789
"5471",10.47590755
"5472",13.10077336
"5473",9.65845155
"5474",5.964005312
"5475",13.97146725
"5476",9.047579531
"5477",10.83071292
"5478",11.21974533
"5479",11.55292912
"5480",8.745119949
"5481",10.92061501
"5482",9.595754401
"5483",3.335322461
"5484",10.87227961
"5485",7.048992969
"5486",12.38326166
"5487",9.546063653
"5488",11.6199643
"5489",10.6392747
"5490",8.440660519
"5491",13.51067438
"5492",8.514808147
"5493",6.844877108
"5494",10.68697487
"5495",10.01659006
"5496",3.806342464
"5497",8.766877375
"5498",12.02549274
"5499",11.58438916
"5500",6.935259743
"5501",9.352254894
"5502",10.70496926
"5503",12.4003338
"5504",11.28048617
"5505",10.00941716
"5506",8.61627744
"5507",9.933997585
"5508",8.101191107
"5509",11.09784032
"5510",6.973547342
"5511",9.433708286
"5512",6.737430542
"5513",10.1695758
"5514",13.00825443
"5515",3.817247419
"5516",10.6692825
"5517",8.730281718
"5518",7.817227111
"5519",9.518890574
"5520",7.895695025
"5521",10.09617115
"5522",6.868971622
"5523",12.23063848
"5524",9.878163017
"5525",7.468150219
"5526",11.13585238
"5527",10.85910236
"5528",8.413253802
"5529",8.964436966
"5530",5.652114656
"5531",7.86209518
"5532",9.70081164
"5533",7.139235622
"5534",9.211168899
"5535",8.511762497
"5536",9.704810763
"5537",8.904709384
"5538",7.549702054
"5539",8.857653188
"5540",8.091044712
"5541",7.138800454
"5542",11.30792645
"5543",11.51307531
"5544",10.43749158
"5545",7.693897053
"5546",11.27595544
"5547",10.95110586
"5548",8.381763842
"5549",7.479853148
"5550",8.763574158
"5551",10.42075888
"5552",11.33689186
"5553",9.899905427
"5554",8.400458981
"5555",8.147404651
"5556",5.965349437
"5557",11.01297005
"5558",10.49899815
"5559",9.283100456
"5560",10.89811987
"5561",12.71605943
"5562",11.20887781
"5563",9.293655897
"5564",11.62241856
"5565",10.82247044
"5566",7.745515208
"5567",10.29581978
"5568",10.75737267
"5569",10.9798266
"5570",10.77653998
"5571",9.300593127
"5572",10.58336075
"5573",5.469522318
"5574",12.44156292
"5575",11.01389503
"5576",7.680505685
"5577",11.51982204
"5578",7.968114323
"5579",8.724883521
"5580",11.5129841
"5581",9.678505142
"5582",8.51766277
"5583",15.63531652
"5584",7.622469356
"5585",10.57414166
"5586",10.36605372
"5587",9.619791411
"5588",9.174968346
"5589",8.191828132
"5590",9.773576296
"5591",10.80846247
"5592",12.21502666
"5593",9.810224101
"5594",8.761055567
"5595",9.963345328
"5596",12.09785465
"5597",8.184720338
"5598",8.625739209
"5599",8.589785072
"5600",10.52890857
"5601",8.995921247
"5602",7.279863463
"5603",10.33435882
"5604",7.628957713
"5605",4.508278439
"5606",7.965245512
"5607",6.267176373
"5608",7.853320115
"5609",8.416304857
"5610",5.525710331
"5611",6.332874751
"5612",10.88777069
"5613",8.99062374
"5614",6.565886634
"5615",10.93687504
"5616",4.826467701
"5617",9.645427225
"5618",10.25655816
"5619",10.06305317
"5620",9.545370991
"5621",7.754996668
"5622",6.165379099
"5623",9.849406614
"5624",11.56103656
"5625",11.95389527
"5626",9.957108335
"5627",10.28149853
"5628",11.63085448
"5629",9.906950287
"5630",11.04683908
"5631",6.890550751
"5632",9.693014058
"5633",8.171640418
"5634",12.09089945
"5635",7.842526812
"5636",5.548908271
"5637",10.01208704
"5638",5.065936181
"5639",7.04886988
"5640",11.42618925
"5641",8.624501362
"5642",10.29755929
"5643",6.958202306
"5644",9.774069595
"5645",12.17977557
"5646",4.618146986
"5647",9.837063313
"5648",10.93447045
"5649",12.1948109
"5650",10.71022396
"5651",10.22183267
"5652",9.064314078
"5653",7.028592904
"5654",8.07471328
"5655",11.34068052
"5656",9.372558298
"5657",8.9258017
"5658",11.19870234
"5659",8.899862581
"5660",12.65892114
"5661",8.302983347
"5662",8.687455423
"5663",10.36513033
"5664",10.60141375
"5665",9.238467039
"5666",13.151831
"5667",8.590404613
"5668",6.778353435
"5669",7.365330886
"5670",10.94441207
"5671",10.84008187
"5672",9.061468393
"5673",7.795174438
"5674",8.747935514
"5675",10.36532004
"5676",11.21741756
"5677",9.350872277
"5678",8.886354682
"5679",6.328842915
"5680",8.743542204
"5681",7.901869944
"5682",9.408659878
"5683",9.018824818
"5684",7.360680207
"5685",10.4909008
"5686",8.704169557
"5687",10.73348005
"5688",10.03713345
"5689",12.89748827
"5690",6.518291443
"5691",9.287019996
"5692",6.41455299
"5693",8.670569838
"5694",11.7255506
"5695",9.414383942
"5696",12.55875338
"5697",10.67062224
"5698",9.597732091
"5699",8.848291312
"5700",9.71036216
"5701",9.927997476
"5702",10.13667014
"5703",13.95725522
"5704",12.0057213
"5705",9.037467313
"5706",6.906482417
"5707",11.54242676
"5708",7.195829467
"5709",9.0393294
"5710",5.36543555
"5711",11.8414512
"5712",11.21133388
"5713",7.065558434
"5714",8.841622403
"5715",7.490528032
"5716",9.560538953
"5717",8.104091791
"5718",6.536528768
"5719",11.97717633
"5720",11.16455171
"5721",9.627626048
"5722",7.422750467
"5723",7.342944185
"5724",5.990895693
"5725",11.82051425
"5726",8.712022081
"5727",8.232759244
"5728",6.8468628
"5729",12.27736891
"5730",8.092067646
"5731",8.03291969
"5732",9.46444829
"5733",10.09556495
"5734",10.71328626
"5735",10.33538929
"5736",9.081103563
"5737",12.03517645
"5738",5.310453745
"5739",9.477498319
"5740",10.63886306
"5741",12.06492463
"5742",7.115288275
"5743",10.10809736
"5744",9.759371001
"5745",9.032365124
"5746",7.502180633
"5747",10.58313908
"5748",12.08349235
"5749",10.0917776
"5750",13.22249497
"5751",9.674027517
"5752",11.21329703
"5753",13.97799101
"5754",10.9969923
"5755",12.70629115
"5756",9.442908048
"5757",8.861082175
"5758",7.234946452
"5759",8.017010656
"5760",11.41374954
"5761",9.726704833
"5762",11.12237632
"5763",10.00631217
"5764",9.815026871
"5765",10.36385755
"5766",6.08080228
"5767",6.156376273
"5768",6.598045587
"5769",7.736380567
"5770",9.563334539
"5771",12.00534286
"5772",6.867224114
"5773",6.639541717
"5774",2.661838314
"5775",5.318080521
"5776",9.929926135
"5777",8.481652686
"5778",8.481625777
"5779",7.623799178
"5780",8.876634363
"5781",11.33196778
"5782",10.23351449
"5783",11.63548376
"5784",8.38701376
"5785",8.518211565
"5786",8.964774053
"5787",12.04701061
"5788",11.85919452
"5789",10.07298434
"5790",8.687159696
"5791",8.915773305
"5792",9.977499112
"5793",11.142922
"5794",10.82444323
"5795",6.290221396
"5796",9.678356928
"5797",9.45145088
"5798",7.968103317
"5799",11.53174952
"5800",9.912997161
"5801",5.191735191
"5802",8.821158003
"5803",8.176060306
"5804",8.303649227
"5805",10.10809927
"5806",9.970238241
"5807",8.09948449
"5808",7.517167211
"5809",9.942043149
"5810",10.99606414
"5811",11.46724781
"5812",5.92628821
"5813",8.854571173
"5814",8.914857291
"5815",11.19706934
"5816",9.934986258
"5817",10.48028084
"5818",12.22884119
"5819",12.01347105
"5820",9.649685803
"5821",8.618371891
"5822",10.85212137
"5823",12.27044185
"5824",8.123239449
"5825",11.42607203
"5826",10.51409824
"5827",9.813444892
"5828",8.2055069
"5829",9.605519414
"5830",10.05793698
"5831",11.66067327
"5832",9.612337315
"5833",11.08772129
"5834",8.499202439
"5835",6.835740997
"5836",10.6074659
"5837",7.625708416
"5838",9.157467464
"5839",7.542222178
"5840",6.774896841
"5841",7.69056999
"5842",13.47187715
"5843",10.75590459
"5844",11.80440207
"5845",7.841278333
"5846",10.2177632
"5847",10.95555804
"5848",7.064946359
"5849",11.30096795
"5850",11.36750221
"5851",11.075231
"5852",8.820769598
"5853",11.22146024
"5854",9.938546315
"5855",10.04043066
"5856",13.25231892
"5857",7.18271049
"5858",8.839006754
"5859",10.63206649
"5860",12.24018019
"5861",10.92172341
"5862",10.26944723
"5863",9.11484409
"5864",8.146220197
"5865",10.16166671
"5866",8.102484863
"5867",9.14220316
"5868",9.129192601
"5869",12.07750078
"5870",10.88609181
"5871",11.65713925
"5872",9.387243816
"5873",10.91945893
"5874",10.72806209
"5875",9.903049359
"5876",8.865343178
"5877",13.56945683
"5878",13.76793518
"5879",8.025287613
"5880",9.931345341
"5881",11.65696505
"5882",8.564681685
"5883",11.55727678
"5884",8.347070192
"5885",7.26408531
"5886",8.088781769
"5887",15.61741221
"5888",8.913913476
"5889",7.137831975
"5890",9.183742868
"5891",9.853633416
"5892",9.523854863
"5893",10.91688736
"5894",14.16185361
"5895",13.24838542
"5896",4.329653191
"5897",10.12486169
"5898",7.857687469
"5899",8.195105803
"5900",7.002614147
"5901",9.77285302
"5902",6.14022517
"5903",7.944022624
"5904",7.296029179
"5905",10.71826299
"5906",11.69259295
"5907",10.82639778
"5908",9.964532192
"5909",7.741140795
"5910",6.371328897
"5911",7.348549781
"5912",11.16046019
"5913",8.863554051
"5914",7.788943599
"5915",9.156913274
"5916",7.909978749
"5917",12.56457762
"5918",8.4086175
"5919",12.38005455
"5920",11.26303256
"5921",11.96904054
"5922",9.695099455
"5923",10.1432503
"5924",10.05597338
"5925",6.078433673
"5926",9.926186023
"5927",10.11412908
"5928",11.59795082
"5929",12.32897596
"5930",5.349792676
"5931",10.60595504
"5932",9.629135634
"5933",11.10425267
"5934",6.153695776
"5935",12.79561436
"5936",9.971429743
"5937",9.865868858
"5938",10.05742516
"5939",11.00700347
"5940",9.317954804
"5941",11.10502836
"5942",9.057803862
"5943",7.342107182
"5944",10.43643341
"5945",13.08923704
"5946",10.76227744
"5947",8.012681192
"5948",10.94138584
"5949",8.296215701
"5950",7.862819958
"5951",9.993837072
"5952",6.566090259
"5953",12.14575904
"5954",10.81549862
"5955",13.63722513
"5956",12.20059379
"5957",10.71192173
"5958",8.84572128
"5959",8.207607288
"5960",11.05395917
"5961",4.279748415
"5962",12.97085152
"5963",6.140268161
"5964",6.655050908
"5965",9.749598289
"5966",6.663566742
"5967",10.07743136
"5968",9.898970416
"5969",12.89854122
"5970",9.024131375
"5971",12.05240133
"5972",11.62832057
"5973",7.21183859
"5974",12.4002882
"5975",8.645020176
"5976",10.91253041
"5977",12.60815349
"5978",10.67101584
"5979",9.503334299
"5980",5.243886292
"5981",11.59655078
"5982",12.05844487
"5983",8.938229484
"5984",10.31527299
"5985",9.768510251
"5986",10.38622853
"5987",10.47524505
"5988",7.291495846
"5989",9.70206479
"5990",10.78051164
"5991",7.203262772
"5992",12.3248556
"5993",8.98309171
"5994",10.11582614
"5995",10.13885784
"5996",11.66312849
"5997",7.721958377
"5998",8.902991066
"5999",8.851812629
"6000",7.495853269
"6001",9.389380123
"6002",10.85339815
"6003",8.614144311
"6004",9.078181012
"6005",10.48234777
"6006",10.56716532
"6007",8.359571425
"6008",10.52389179
"6009",8.313429605
"6010",9.745527442
"6011",13.59324529
"6012",10.74810826
"6013",9.347276601
"6014",8.254644018
"6015",10.5601854
"6016",9.857888092
"6017",9.255098565
"6018",8.515346248
"6019",8.214088143
"6020",8.19194616
"6021",10.16424697
"6022",11.03246283
"6023",7.093561456
"6024",10.50071101
"6025",5.757487218
"6026",8.886528529
"6027",10.87045443
"6028",9.294066488
"6029",12.52216664
"6030",8.708453422
"6031",9.085811065
"6032",8.470935083
"6033",8.34570278
"6034",8.380822438
"6035",9.75174504
"6036",10.95177847
"6037",10.897803
"6038",10.53922174
"6039",11.4024012
"6040",10.4615688
"6041",9.11022217
"6042",5.659839793
"6043",8.627713951
"6044",10.89589744
"6045",9.133420875
"6046",12.48908992
"6047",10.43406879
"6048",12.10692048
"6049",7.557110822
"6050",13.94976858
"6051",10.13677802
"6052",7.30944905
"6053",10.35139744
"6054",10.22716255
"6055",9.701050964
"6056",11.25780505
"6057",11.10867483
"6058",9.761216428
"6059",10.50126977
"6060",9.897034081
"6061",7.871699738
"6062",7.361346226
"6063",9.609868003
"6064",7.377349704
"6065",10.85230074
"6066",9.214105937
"6067",5.783007238
"6068",8.773824541
"6069",13.15435419
"6070",9.58423593
"6071",10.64122836
"6072",9.437558848
"6073",8.896500247
"6074",9.866819181
"6075",9.725005927
"6076",4.986379932
"6077",9.992467823
"6078",6.267804488
"6079",9.607267808
"6080",10.11381275
"6081",7.695460021
"6082",9.670149664
"6083",7.829496162
"6084",7.209657021
"6085",11.53739466
"6086",13.14561823
"6087",10.98058438
"6088",9.351508453
"6089",11.98818711
"6090",9.642489946
"6091",10.28217585
"6092",8.635807484
"6093",9.742639413
"6094",8.572303249
"6095",7.762127493
"6096",9.935546063
"6097",9.189395431
"6098",11.12815768
"6099",14.17472779
"6100",5.356465168
"6101",5.833849312
"6102",12.0801966
"6103",10.10275877
"6104",10.50047096
"6105",7.096616766
"6106",8.834397871
"6107",9.186657224
"6108",6.786388474
"6109",9.217358131
"6110",9.431912584
"6111",8.363599653
"6112",13.62028423
"6113",5.371218654
"6114",9.842621407
"6115",8.28250715
"6116",6.518638966
"6117",6.869745985
"6118",9.756671873
"6119",8.116742226
"6120",13.25639779
"6121",10.71492473
"6122",10.60406362
"6123",5.606368567
"6124",11.43674031
"6125",9.055024928
"6126",11.44817233
"6127",10.20849593
"6128",13.35571372
"6129",9.526537279
"6130",10.45481487
"6131",7.258413273
"6132",11.19280308
"6133",9.046617372
"6134",9.798449901
"6135",9.405093393
"6136",11.1488923
"6137",3.565964884
"6138",10.26834585
"6139",9.602998933
"6140",10.28969148
"6141",11.09363382
"6142",9.631763099
"6143",9.274047819
"6144",9.466152001
"6145",9.712669824
"6146",9.942087731
"6147",8.550816589
"6148",10.22308333
"6149",13.2353572
"6150",6.112800205
"6151",13.08953999
"6152",8.251105738
"6153",10.60682995
"6154",11.74924596
"6155",8.064086338
"6156",12.05911121
"6157",11.95302323
"6158",9.778617613
"6159",10.89327808
"6160",9.458339311
"6161",8.680203134
"6162",14.37917733
"6163",13.06699033
"6164",12.61449235
"6165",8.780097907
"6166",9.809661209
"6167",11.0361741
"6168",8.398178429
"6169",9.091641395
"6170",9.810149037
"6171",8.04567948
"6172",9.466892639
"6173",10.82070408
"6174",8.03711436
"6175",13.16927606
"6176",9.741883285
"6177",10.69193747
"6178",10.42387377
"6179",7.24081919
"6180",6.896101004
"6181",8.43603915
"6182",10.87950692
"6183",9.814065652
"6184",4.85093155
"6185",11.33460425
"6186",9.476754638
"6187",7.044828178
"6188",10.1889562
"6189",10.88729237
"6190",7.172936294
"6191",5.61804801
"6192",10.76756337
"6193",9.458119072
"6194",7.753888371
"6195",11.3303936
"6196",7.947880751
"6197",8.940516098
"6198",6.950877336
"6199",8.345545884
"6200",6.22369478
"6201",8.601409852
"6202",8.278604108
"6203",9.960177705
"6204",7.672281257
"6205",7.186558856
"6206",8.036992483
"6207",8.460402723
"6208",10.28369013
"6209",9.425970844
"6210",6.935477889
"6211",10.43505943
"6212",10.13556606
"6213",11.26719831
"6214",12.14251152
"6215",11.03003431
"6216",10.89881584
"6217",9.395796639
"6218",10.74400308
"6219",11.12302068
"6220",7.753796506
"6221",5.868135959
"6222",12.00393487
"6223",9.509705341
"6224",6.401060061
"6225",12.20031962
"6226",10.24252922
"6227",10.66328591
"6228",12.81431715
"6229",11.32204234
"6230",10.80282337
"6231",11.99845684
"6232",7.012757616
"6233",10.44792056
"6234",11.38224401
"6235",11.89737456
"6236",8.888246046
"6237",11.41735638
"6238",11.2898649
"6239",10.50895642
"6240",8.575725774
"6241",8.095124035
"6242",10.81726178
"6243",12.93151295
"6244",7.390196911
"6245",7.438674047
"6246",9.043335857
"6247",10.25037257
"6248",8.116494919
"6249",7.355910608
"6250",8.826345746
"6251",7.717714951
"6252",11.26577027
"6253",12.45018134
"6254",11.30239644
"6255",7.767166368
"6256",8.261393196
"6257",12.15304413
"6258",11.17198181
"6259",9.612325665
"6260",11.29435268
"6261",9.301120281
"6262",12.12657304
"6263",7.006792531
"6264",8.443006543
"6265",8.095929637
"6266",9.191860674
"6267",8.04300144
"6268",10.53187637
"6269",8.506659517
"6270",7.497890338
"6271",9.772488197
"6272",9.05828296
"6273",7.581104931
"6274",12.35211507
"6275",8.844901537
"6276",13.52543303
"6277",8.27543401
"6278",10.25392035
"6279",11.24983173
"6280",8.560824413
"6281",7.514116431
"6282",10.17550313
"6283",12.14800909
"6284",11.03946143
"6285",11.00389812
"6286",10.71439652
"6287",9.05475577
"6288",9.977483405
"6289",11.96278877
"6290",5.145207355
"6291",8.921256242
"6292",8.87444158
"6293",9.015182809
"6294",7.594322882
"6295",11.90890934
"6296",12.86386155
"6297",6.713351441
"6298",9.565000409
"6299",9.853320009
"6300",11.1328813
"6301",7.538561688
"6302",12.48632047
"6303",8.371811044
"6304",11.03872279
"6305",13.72029213
"6306",8.002067957
"6307",7.141527567
"6308",11.08681546
"6309",6.919469229
"6310",5.845535853
"6311",9.554104926
"6312",11.11241861
"6313",7.109951642
"6314",12.3336569
"6315",8.702926278
"6316",7.85300116
"6317",11.4860158
"6318",7.277258979
"6319",10.91347983
"6320",9.737603334
"6321",7.308488125
"6322",6.740249878
"6323",10.44951881
"6324",11.518888
"6325",5.014186681
"6326",10.93417893
"6327",9.56648755
"6328",8.51710363
"6329",9.354995004
"6330",13.56579083
"6331",13.67996732
"6332",5.462886683
"6333",7.97675661
"6334",11.03330073
"6335",8.839323105
"6336",9.906672921
"6337",9.238929612
"6338",7.134699431
"6339",8.194695355
"6340",9.663633774
"6341",11.15665802
"6342",9.705032512
"6343",10.40755091
"6344",9.396793426
"6345",10.00826937
"6346",7.971486394
"6347",11.93779687
"6348",8.641192104
"6349",5.373568346
"6350",7.054791406
"6351",8.043620803
"6352",7.748600752
"6353",13.03376744
"6354",10.03067492
"6355",10.54327168
"6356",12.22572878
"6357",10.22606666
"6358",8.23686507
"6359",10.23191276
"6360",11.74539752
"6361",7.720826125
"6362",10.38687183
"6363",7.385069004
"6364",7.643042827
"6365",6.02285636
"6366",7.634554846
"6367",8.553549593
"6368",10.28089006
"6369",9.554170742
"6370",9.298483698
"6371",10.16964947
"6372",8.668028001
"6373",6.796195768
"6374",10.28548679
"6375",10.09245805
"6376",5.40651663
"6377",7.53666615
"6378",11.10271535
"6379",11.11333681
"6380",10.65713835
"6381",6.500463415
"6382",11.96265962
"6383",10.75441965
"6384",6.871574932
"6385",10.69639035
"6386",7.649492433
"6387",9.551199388
"6388",8.020586524
"6389",4.626389421
"6390",10.33820653
"6391",8.33577799
"6392",9.120807476
"6393",10.22784645
"6394",10.64249427
"6395",10.15927732
"6396",8.691020152
"6397",9.386403875
"6398",8.859794253
"6399",10.78181957
"6400",8.314940781
"6401",8.666829598
"6402",12.16094809
"6403",8.323285124
"6404",10.34129107
"6405",8.972530191
"6406",9.579018168
"6407",10.03240744
"6408",10.32301068
"6409",9.183165408
"6410",8.991597001
"6411",6.444323859
"6412",10.46627552
"6413",8.286155848
"6414",9.068653945
"6415",10.49840136
"6416",8.100551044
"6417",7.119247541
"6418",8.355945371
"6419",10.43766257
"6420",11.9316382
"6421",8.946517575
"6422",11.13424348
"6423",9.198742547
"6424",6.908706574
"6425",7.951376575
"6426",10.57804598
"6427",3.996365055
"6428",11.43098511
"6429",4.462086467
"6430",8.731022093
"6431",8.667461765
"6432",10.18495445
"6433",9.118807093
"6434",7.710752523
"6435",4.785727057
"6436",8.871542646
